sol_number,avg_hamming,weights,Method
87,0.04716443431176974,uniform,Random Shuffle
88,0.04687838548921286,uniform,Random Shuffle
89,0.0465932735595657,uniform,Random Shuffle
90,0.046990046990046996,uniform,Random Shuffle
91,0.04735843866278649,uniform,Random Shuffle
92,0.047090824089421564,uniform,Random Shuffle
93,0.04741997878579897,uniform,Random Shuffle
94,0.047154637076249624,uniform,Random Shuffle
95,0.04750797448165869,uniform,Random Shuffle
96,0.04783661355826305,uniform,Random Shuffle
97,0.04758716982575598,uniform,Random Shuffle
98,0.04733794344183955,uniform,Random Shuffle
99,0.04765840220385675,uniform,Random Shuffle
1,0.09090909090909091,uniform,Greedy
2,0.08080808080808081,uniform,Greedy
3,0.07070707070707072,uniform,Greedy
4,0.06666666666666667,uniform,Greedy
5,0.06464646464646465,uniform,Greedy
6,0.06349206349206349,uniform,Greedy
7,0.06168831168831168,uniform,Greedy
8,0.0606060606060606,uniform,Greedy
9,0.0606060606060606,uniform,Greedy
10,0.05950413223140495,uniform,Greedy
11,0.05922865013774105,uniform,Greedy
12,0.059052059052059055,uniform,Greedy
13,0.058608058608058615,uniform,Greedy
14,0.058297258297258306,uniform,Greedy
15,0.05808080808080809,uniform,Greedy
16,0.057932263814616754,uniform,Greedy
17,0.05763517528223412,uniform,Greedy
18,0.05741626794258374,uniform,Greedy
19,0.05741626794258374,uniform,Greedy
20,0.05714285714285714,uniform,Greedy
21,0.05706414797323889,uniform,Greedy
22,0.057012815906096546,uniform,Greedy
23,0.05687307861220905,uniform,Greedy
24,0.05676767676767677,uniform,Greedy
25,0.0566899766899767,uniform,Greedy
26,0.056634723301389966,uniform,Greedy
27,0.05651755651755653,uniform,Greedy
28,0.05642633228840126,uniform,Greedy
29,0.05642633228840126,uniform,Greedy
30,0.056304985337243416,uniform,Greedy
31,0.05626832844574781,uniform,Greedy
32,0.05624426078971534,uniform,Greedy
33,0.05617674066871928,uniform,Greedy
34,0.056124267888973775,uniform,Greedy
35,0.05608465608465608,uniform,Greedy
36,0.05605605605605607,uniform,Greedy
37,0.0559937928358981,uniform,Greedy
38,0.05594405594405595,uniform,Greedy
39,0.05594405594405595,uniform,Greedy
40,0.055875831485587585,uniform,Greedy
41,0.05585471439129976,uniform,Greedy
42,0.05577368368066043,uniform,Greedy
43,0.055737074764558914,uniform,Greedy
44,0.055647382920110205,uniform,Greedy
45,0.05559947299077734,uniform,Greedy
46,0.05550416281221092,uniform,Greedy
47,0.05544809800128949,uniform,Greedy
48,0.055349412492269635,uniform,Greedy
49,0.055287569573283867,uniform,Greedy
50,0.05518716577540108,uniform,Greedy
51,0.05512134923899631,uniform,Greedy
52,0.055020451246866345,uniform,Greedy
53,0.05495203608411157,uniform,Greedy
54,0.05485154576063668,uniform,Greedy
55,0.05478158205430934,uniform,Greedy
56,0.054682159945317846,uniform,Greedy
57,0.054611450255733385,uniform,Greedy
58,0.054513575261675794,uniform,Greedy
59,0.05444273240883411,uniform,Greedy
60,0.05434674615002485,uniform,Greedy
61,0.0542762367193885,uniform,Greedy
62,0.054182376763021935,uniform,Greedy
63,0.05411255411255412,uniform,Greedy
64,0.05402097902097903,uniform,Greedy
65,0.053952108497563045,uniform,Greedy
66,0.053862916820854416,uniform,Greedy
67,0.05379519514725836,uniform,Greedy
68,0.05370843989769821,uniform,Greedy
69,0.0536420101637493,uniform,Greedy
70,0.053557709895738076,uniform,Greedy
71,0.053457106274007675,uniform,Greedy
72,0.05334163553341636,uniform,Greedy
73,0.05321261485645048,uniform,Greedy
74,0.05307125307125307,uniform,Greedy
75,0.05291866028708134,uniform,Greedy
76,0.052755856583607784,uniform,Greedy
77,0.05258377985650714,uniform,Greedy
78,0.05240329290962203,uniform,Greedy
79,0.05221518987341773,uniform,Greedy
80,0.05202020202020202,uniform,Greedy
81,0.05181900303851524,uniform,Greedy
82,0.0516122138220287,uniform,Greedy
83,0.051400406822093576,uniform,Greedy
84,0.05118411000763942,uniform,Greedy
85,0.05096381047133442,uniform,Greedy
86,0.05073995771670191,uniform,Greedy
87,0.050512966657167285,uniform,Greedy
88,0.050283220354721894,uniform,Greedy
89,0.05005107252298264,uniform,Greedy
90,0.04981684981684982,uniform,Greedy
91,0.049580853928680016,uniform,Greedy
92,0.04934336350886141,uniform,Greedy
93,0.04910463592687341,uniform,Greedy
94,0.048864908887305304,uniform,Greedy
95,0.048624401913875605,uniform,Greedy
96,0.04838331771321462,uniform,Greedy
97,0.048141843429030474,uniform,Greedy
98,0.047900151796255695,uniform,Greedy
99,0.04765840220385675,uniform,Greedy
